date,hour,range_bps,flagged,class_hl,n_hl,maxsil_hl,class_binance,n_binance,maxsil_binance,class_okx,n_okx,maxsil_okx,usable,synthetic_caught,peak_ms_hl_binance,peak_corr_hl_binance,index_hl_binance,nret_hl_binance,peak_ms_okx_binance,peak_corr_okx_binance,index_okx_binance,nret_okx_binance
2026-07-19,15,39.9,0,complete,3143,0,complete,7400,0,complete,5106,0,1,1,525.0,1.1717,0.2514,1346,25.0,0.6336,0.0715,3226
2026-07-19,16,48.8,0,complete,4014,0,complete,8502,0,complete,6077,0,1,1,650.0,0.9441,0.2856,1847,25.0,0.6689,0.0449,3771
2026-07-19,17,154.6,0,complete,8554,0,complete,15710,0,complete,11037,0,1,1,550.0,0.7482,0.4856,2617,25.0,0.4506,0.056,5960
2026-07-19,18,65.3,0,complete,5408,0,complete,11406,0,complete,7064,0,1,1,550.0,0.9141,0.313,2166,25.0,0.6324,-0.0105,4090
2026-07-19,19,92.9,0,complete,4840,0,complete,8046,0,complete,5268,0,1,1,600.0,0.998,0.3133,1873,25.0,0.6332,0.1657,3187
2026-07-19,20,88.3,0,complete,6006,0,complete,8897,0,complete,7007,0,1,1,600.0,0.8633,0.2651,2149,25.0,0.5088,0.1938,4113
2026-07-19,21,68.2,0,complete,4287,0,complete,7473,0,complete,4313,0,1,1,525.0,0.7503,0.3825,2033,25.0,0.6364,0.0173,3004
2026-07-19,22,76.2,0,complete,6047,0,complete,12767,0,complete,8098,0,1,1,575.0,1.1253,0.3107,2329,25.0,0.697,0.0673,5115
2026-07-19,23,68.0,0,complete,4138,0,complete,10201,0,complete,5627,0,1,1,575.0,1.1618,0.2943,1929,25.0,0.8426,0.1321,3686
2026-07-20,0,214.0,0,complete,14165,0,complete,23812,0,complete,17642,0,1,1,475.0,0.8631,0.4582,3774,25.0,0.5715,0.1224,9551
2026-07-20,1,144.4,0,complete,9071,0,complete,17924,0,complete,14674,0,1,1,550.0,1.0366,0.3877,3263,25.0,0.6843,0.1029,8333
2026-07-20,2,71.3,0,complete,6376,0,complete,15677,0,complete,11822,0,1,1,600.0,1.1618,0.3547,2631,25.0,0.7754,0.0187,7356
2026-07-20,3,90.9,0,complete,5347,0,complete,11832,0,complete,12054,0,1,1,600.0,1.0217,0.3321,2134,25.0,0.6638,0.0366,7413
2026-07-20,4,112.0,0,complete,9699,0,complete,15785,0,complete,11245,0,1,1,550.0,0.8797,0.4775,3174,25.0,0.6157,0.1223,6171
2026-07-20,5,87.6,0,complete,6085,0,complete,12864,0,complete,9655,0,1,1,575.0,1.0606,0.3315,2779,0.0,0.7758,0.0805,6143
2026-07-20,6,67.7,0,complete,4904,0,complete,12334,0,complete,8947,0,1,1,600.0,1.0159,0.3195,2338,25.0,0.6156,0.0952,5336
2026-07-20,7,108.0,0,complete,6035,0,complete,12870,0,complete,10337,0,1,1,500.0,0.9746,0.2646,2397,0.0,0.4931,0.1146,5637
2026-07-20,8,80.3,0,complete,4431,0,complete,11274,0,complete,7504,0,1,1,550.0,1.0561,0.2312,1950,0.0,0.617,0.0476,4585
2026-07-20,9,74.3,0,complete,4521,0,complete,9792,0,complete,5338,0,1,1,575.0,0.9501,0.3193,1787,25.0,0.6343,0.0833,3281
2026-07-20,10,37.2,0,complete,3157,0,complete,9130,0,complete,4914,0,1,1,525.0,1.0695,0.2053,1839,0.0,0.7026,0.0961,3183
2026-07-20,11,127.2,0,complete,8527,0,complete,17317,0,complete,12189,0,1,1,525.0,0.7672,0.3526,3135,25.0,0.5616,0.1278,6782
2026-07-20,12,76.8,0,complete,6233,0,complete,17926,0,complete,12810,0,1,1,575.0,0.9456,0.3327,2783,25.0,0.6046,0.1499,7541
2026-07-20,13,148.5,0,complete,13294,0,complete,21624,0,complete,15575,0,1,1,500.0,0.7806,0.4457,4516,25.0,0.5731,0.0218,8767
2026-07-20,14,122.5,0,complete,9034,0,complete,22603,0,complete,16184,0,1,1,550.0,0.9773,0.334,3563,25.0,0.7383,0.111,9790
2026-07-20,15,241.0,0,complete,17572,0,complete,28537,0,complete,22409,0,1,1,275.0,0.6383,0.5084,5112,25.0,0.443,0.1116,11524
2026-07-20,16,70.4,0,complete,13411,0,complete,23695,0,complete,16630,0,1,1,525.0,0.7074,0.6243,4585,25.0,0.4495,0.1387,8133
2026-07-20,17,81.1,0,complete,8222,0,complete,17414,0,complete,9900,0,1,1,525.0,0.75,0.5047,2877,25.0,0.4693,0.1491,5371
2026-07-20,18,79.1,0,complete,8460,0,complete,15922,0,complete,9055,0,1,1,550.0,0.8642,0.509,3039,25.0,0.5985,0.149,5115
2026-07-20,19,55.4,0,complete,5954,0,complete,12040,0,complete,7080,0,1,1,550.0,1.0888,0.409,2308,25.0,0.7794,0.1467,4309
2026-07-20,20,127.3,0,complete,7786,0,complete,12813,0,complete,6572,0,1,1,550.0,0.7578,0.4619,2920,25.0,0.5755,0.0508,3661
2026-07-20,21,73.9,0,complete,9323,0,complete,13652,0,complete,8668,0,1,1,550.0,0.692,0.4197,3438,25.0,0.3629,0.0822,3708
2026-07-20,22,85.0,0,complete,5736,0,complete,13398,0,complete,6544,0,1,1,550.0,0.8537,0.4667,2392,25.0,0.4537,0.174,3476
2026-07-20,23,76.3,0,complete,4024,0,complete,12213,0,complete,5304,0,1,1,525.0,1.0244,0.2311,1781,25.0,0.6824,0.2406,3329
2026-07-21,0,86.3,0,complete,7073,0,complete,12597,0,complete,8489,0,1,1,550.0,1.1524,0.3652,2827,25.0,0.6623,0.0412,5784
